execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,test_dir
1,xwiki,XWIKI-13617,8.2.1,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.2.1,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13617/XWIKI-13617.log,yes,8.3-milestone-1,3,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/XWIKI-13617
1,xwiki,XWIKI-13617,8.2.1,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.2.1,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13617/XWIKI-13617.log,yes,8.3-milestone-1,3,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/XWIKI-13617
1,xwiki,XWIKI-13617,8.2.1,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.2.1,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13617/XWIKI-13617.log,yes,8.3-milestone-1,3,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/XWIKI-13617
1,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/XWIKI-13942
1,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/XWIKI-13942
1,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/XWIKI-13942
1,xwiki,XWIKI-14263,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/XWIKI-14263
1,xwiki,XWIKI-14263,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/XWIKI-14263
1,xwiki,XWIKI-14263,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14263/XWIKI-14263.log,yes,9.4-rc-1,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/XWIKI-14263
1,xwiki,XWIKI-14462,9.5,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-9.5,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/XWIKI-14462
1,xwiki,XWIKI-14462,9.5,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-9.5,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/XWIKI-14462
1,xwiki,XWIKI-14462,9.5,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-9.5,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14462/XWIKI-14462.log,yes,9.6-rc-1,,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/XWIKI-14462
1,xwiki,XWIKI-14599,9.6,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-9.6,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14599/XWIKI-14599.log,yes,9.8-rc-1,,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/XWIKI-14599
1,xwiki,XWIKI-14599,9.6,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-9.6,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14599/XWIKI-14599.log,yes,9.8-rc-1,,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/XWIKI-14599
1,xwiki,XWIKI-14599,9.6,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-9.6,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-14599/XWIKI-14599.log,yes,9.8-rc-1,,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/XWIKI-14599
1,xwiki,XWIKI-13193,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13193/XWIKI-13193.log,yes,7.4.4,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/XWIKI-13193
1,xwiki,XWIKI-13193,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13193/XWIKI-13193.log,yes,7.4.4,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/XWIKI-13193
1,xwiki,XWIKI-13193,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13193/XWIKI-13193.log,yes,7.4.4,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/XWIKI-13193
1,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/CHART-13b
1,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/CHART-13b
1,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/CHART-13b
1,chart,CHART-4b,4b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-4b,chart,JarFiles/resources/logs/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/CHART-4b
1,chart,CHART-4b,4b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-4b,chart,JarFiles/resources/logs/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/CHART-4b
1,chart,CHART-4b,4b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-4b,chart,JarFiles/resources/logs/CHART/CHART-4b/CHART-4b.log,yes,4f,6,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/CHART-4b
1,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-12b
1,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-12b
1,lang,LANG-12b,12b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-12b,lang3,JarFiles/resources/logs/LANG/LANG-12b/LANG-12b.log,yes,12f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-12b
1,lang,LANG-13b,13b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-13b,lang3,JarFiles/resources/logs/LANG/LANG-13b/LANG-13b.log,yes,13f,13,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-13b
1,lang,LANG-13b,13b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-13b,lang3,JarFiles/resources/logs/LANG/LANG-13b/LANG-13b.log,yes,13f,13,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-13b
1,lang,LANG-13b,13b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-13b,lang3,JarFiles/resources/logs/LANG/LANG-13b/LANG-13b.log,yes,13f,13,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-13b
1,lang,LANG-16b,16b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-16b,lang3,JarFiles/resources/logs/LANG/LANG-16b/LANG-16b.log,yes,16f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-16b
1,lang,LANG-16b,16b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-16b,lang3,JarFiles/resources/logs/LANG/LANG-16b/LANG-16b.log,yes,16f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-16b
1,lang,LANG-16b,16b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-16b,lang3,JarFiles/resources/logs/LANG/LANG-16b/LANG-16b.log,yes,16f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-16b
1,lang,LANG-19b,19b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-19b,lang3,JarFiles/resources/logs/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-19b
1,lang,LANG-19b,19b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-19b,lang3,JarFiles/resources/logs/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-19b
1,lang,LANG-19b,19b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-19b,lang3,JarFiles/resources/logs/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-19b
1,lang,LANG-1b,1b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-1b,lang3,JarFiles/resources/logs/LANG/LANG-1b/LANG-1b.log,yes,1f,6,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-1b
1,lang,LANG-1b,1b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-1b,lang3,JarFiles/resources/logs/LANG/LANG-1b/LANG-1b.log,yes,1f,6,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-1b
1,lang,LANG-1b,1b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-1b,lang3,JarFiles/resources/logs/LANG/LANG-1b/LANG-1b.log,yes,1f,6,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-1b
1,lang,LANG-20b,20b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-20b,lang3,JarFiles/resources/logs/LANG/LANG-20b/LANG-20b.log,yes,20f,3,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-20b
1,lang,LANG-20b,20b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-20b,lang3,JarFiles/resources/logs/LANG/LANG-20b/LANG-20b.log,yes,20f,3,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-20b
1,lang,LANG-20b,20b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-20b,lang3,JarFiles/resources/logs/LANG/LANG-20b/LANG-20b.log,yes,20f,3,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-20b
1,lang,LANG-27b,27b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-27b,lang3,JarFiles/resources/logs/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-27b
1,lang,LANG-27b,27b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-27b,lang3,JarFiles/resources/logs/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-27b
1,lang,LANG-27b,27b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-27b,lang3,JarFiles/resources/logs/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-27b
1,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-2b
1,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-2b
1,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-2b
1,lang,LANG-33b,33b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-33b,lang3,JarFiles/resources/logs/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-33b
1,lang,LANG-33b,33b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-33b,lang3,JarFiles/resources/logs/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-33b
1,lang,LANG-33b,33b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-33b,lang3,JarFiles/resources/logs/LANG/LANG-33b/LANG-33b.log,yes,33f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-33b
1,lang,LANG-35b,35b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-35b,lang3,JarFiles/resources/logs/LANG/LANG-35b/LANG-35b.log,yes,35f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-35b
1,lang,LANG-35b,35b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-35b,lang3,JarFiles/resources/logs/LANG/LANG-35b/LANG-35b.log,yes,35f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-35b
1,lang,LANG-35b,35b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-35b,lang3,JarFiles/resources/logs/LANG/LANG-35b/LANG-35b.log,yes,35f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-35b
1,lang,LANG-36b,36b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-36b,lang3,JarFiles/resources/logs/LANG/LANG-36b/LANG-36b.log,yes,36f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-36b
1,lang,LANG-36b,36b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-36b,lang3,JarFiles/resources/logs/LANG/LANG-36b/LANG-36b.log,yes,36f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-36b
1,lang,LANG-36b,36b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-36b,lang3,JarFiles/resources/logs/LANG/LANG-36b/LANG-36b.log,yes,36f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-36b
1,lang,LANG-37b,37b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-37b,lang3,JarFiles/resources/logs/LANG/LANG-37b/LANG-37b.log,yes,37f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-37b
1,lang,LANG-37b,37b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-37b,lang3,JarFiles/resources/logs/LANG/LANG-37b/LANG-37b.log,yes,37f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-37b
1,lang,LANG-37b,37b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-37b,lang3,JarFiles/resources/logs/LANG/LANG-37b/LANG-37b.log,yes,37f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-37b
1,lang,LANG-39b,39b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-39b,lang3,JarFiles/resources/logs/LANG/LANG-39b/LANG-39b.log,yes,39f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-39b
1,lang,LANG-39b,39b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-39b,lang3,JarFiles/resources/logs/LANG/LANG-39b/LANG-39b.log,yes,39f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-39b
1,lang,LANG-39b,39b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-39b,lang3,JarFiles/resources/logs/LANG/LANG-39b/LANG-39b.log,yes,39f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-39b
1,lang,LANG-44b,44b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-44b,lang3,JarFiles/resources/logs/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-44b
1,lang,LANG-44b,44b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-44b,lang3,JarFiles/resources/logs/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-44b
1,lang,LANG-44b,44b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-44b,lang3,JarFiles/resources/logs/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-44b
1,lang,LANG-45b,45b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-45b,lang3,JarFiles/resources/logs/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-45b
1,lang,LANG-45b,45b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-45b,lang3,JarFiles/resources/logs/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-45b
1,lang,LANG-45b,45b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-45b,lang3,JarFiles/resources/logs/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-45b
1,lang,LANG-47b,47b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-47b,lang3,JarFiles/resources/logs/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-47b
1,lang,LANG-47b,47b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-47b,lang3,JarFiles/resources/logs/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-47b
1,lang,LANG-47b,47b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-47b,lang3,JarFiles/resources/logs/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-47b
1,lang,LANG-51b,51b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-51b,lang3,JarFiles/resources/logs/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-51b
1,lang,LANG-51b,51b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-51b,lang3,JarFiles/resources/logs/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-51b
1,lang,LANG-51b,51b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-51b,lang3,JarFiles/resources/logs/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-51b
1,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-54b
1,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-54b
1,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-54b
1,lang,LANG-57b,57b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-57b,lang3,JarFiles/resources/logs/LANG/LANG-57b/LANG-57b.log,yes,57f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-57b
1,lang,LANG-57b,57b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-57b,lang3,JarFiles/resources/logs/LANG/LANG-57b/LANG-57b.log,yes,57f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-57b
1,lang,LANG-57b,57b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-57b,lang3,JarFiles/resources/logs/LANG/LANG-57b/LANG-57b.log,yes,57f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-57b
1,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-5b
1,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-5b
1,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-5b
1,lang,LANG-6b,6b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-6b,lang3,JarFiles/resources/logs/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-6b
1,lang,LANG-6b,6b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-6b,lang3,JarFiles/resources/logs/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-6b
1,lang,LANG-6b,6b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-6b,lang3,JarFiles/resources/logs/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-6b
1,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/LANG-9b
1,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/LANG-9b
1,lang,LANG-9b,9b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-9b,lang3,JarFiles/resources/logs/LANG/LANG-9b/LANG-9b.log,yes,9f,10,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/LANG-9b
1,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/MATH-100b
1,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/MATH-100b
1,math,MATH-100b,100b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-100b,math3,JarFiles/resources/logs/MATH/MATH-100b/MATH-100b.log,yes,100f,1,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/MATH-100b
1,math,MATH-101b,101b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-101b,math3,JarFiles/resources/logs/MATH/MATH-101b/MATH-101b.log,yes,101f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/MATH-101b
1,math,MATH-101b,101b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-101b,math3,JarFiles/resources/logs/MATH/MATH-101b/MATH-101b.log,yes,101f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/MATH-101b
1,math,MATH-101b,101b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-101b,math3,JarFiles/resources/logs/MATH/MATH-101b/MATH-101b.log,yes,101f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/MATH-101b
1,math,MATH-103b,103b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-103b,math3,JarFiles/resources/logs/MATH/MATH-103b/MATH-103b.log,yes,103f,3,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/MATH-103b
1,math,MATH-103b,103b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-103b,math3,JarFiles/resources/logs/MATH/MATH-103b/MATH-103b.log,yes,103f,3,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/MATH-103b
1,math,MATH-103b,103b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-103b,math3,JarFiles/resources/logs/MATH/MATH-103b/MATH-103b.log,yes,103f,3,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/MATH-103b
1,math,MATH-1b,1b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-1b,math3,JarFiles/resources/logs/MATH/MATH-1b/MATH-1b.log,yes,1f,2,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/MATH-1b
1,math,MATH-1b,1b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-1b,math3,JarFiles/resources/logs/MATH/MATH-1b/MATH-1b.log,yes,1f,2,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/MATH-1b
1,math,MATH-1b,1b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-1b,math3,JarFiles/resources/logs/MATH/MATH-1b/MATH-1b.log,yes,1f,2,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/MATH-1b
1,math,MATH-31b,31b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-31b,math3,JarFiles/resources/logs/MATH/MATH-31b/MATH-31b.log,yes,31f,8,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/MATH-31b
1,math,MATH-31b,31b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-31b,math3,JarFiles/resources/logs/MATH/MATH-31b/MATH-31b.log,yes,31f,8,0.8,0.5,0,0,124655,50,JarFiles/GGA-tests/MATH-31b
1,math,MATH-31b,31b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-31b,math3,JarFiles/resources/logs/MATH/MATH-31b/MATH-31b.log,yes,31f,8,0.8,0.5,0,0,124655,200,JarFiles/GGA-tests/MATH-31b
1,math,MATH-32b,32b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-32b,math3,JarFiles/resources/logs/MATH/MATH-32b/MATH-32b.log,yes,32f,10,0.8,0.5,0,0,124655,10,JarFiles/GGA-tests/MATH-32b
